Energy Use Record Name,Carbon Footprint Name,Record Type,Traveler Full Name,Report Start Date,Carbon Inventory Date,Segment Distance,Emission Factors - Scope 3,Organization Asset,Vendor Name,Cost Center
AT-FY19-AMER-1164,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",6/14/18,4/15/19,2781,Air Travel Factors,Business Travel FY19 - APAC,United Airlines,Product Marketing
AT-FY19-AMER-1165,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",6/15/18,4/15/19,2793.2,Air Travel Factors,Business Travel FY19 - EMEA,Delta Airlines,LATAM Sales
AT-FY19-AMER-1166,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",6/16/18,4/15/19,2805.4,Air Travel Factors,Business Travel FY19 - Africa,Delta Airlines,General COO
AT-FY19-AMER-1167,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",6/18/18,4/15/19,2817.6,Air Travel Factors,Business Travel FY19 - APAC,British Airways,General COO
AT-FY19-AMER-1168,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",6/19/18,4/15/19,2829.8,Air Travel Factors,Business Travel FY19 - APAC,KLM,EMEA Sales
AT-FY19-AMER-1169,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",6/20/18,4/15/19,2842,Air Travel Factors,Business Travel FY19 - EMEA,United Airlines,AMER Sales 
AT-FY19-AMER-1170,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",6/20/18,4/15/19,2854.2,Air Travel Factors,Business Travel FY19 - Africa,United Airlines,EMEA Operations
AT-FY19-AMER-1171,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",6/21/18,4/15/19,2866.4,Air Travel Factors,Business Travel FY19 - APAC,United Airlines,Product Marketing
AT-FY19-AMER-1172,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",6/22/18,4/15/19,2878.6,Air Travel Factors,Business Travel FY19 - APAC,Delta Airlines,LATAM Sales
AT-FY19-AMER-1173,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",6/23/18,4/15/19,2890.8,Air Travel Factors,Business Travel FY19 - EMEA,Delta Airlines,General COO
AT-FY19-AMER-1174,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",6/24/18,4/15/19,2903,Air Travel Factors,Business Travel FY19 - Africa,British Airways,General COO
AT-FY19-AMER-1175,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",6/25/18,4/15/19,2915.2,Air Travel Factors,Business Travel FY19 - APAC,KLM,EMEA Sales
AT-FY19-AMER-1176,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",6/26/18,4/15/19,2927.4,Air Travel Factors,Business Travel FY19 - APAC,United Airlines,AMER Sales 
AT-FY19-AMER-1177,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",6/27/18,4/15/19,2939.6,Air Travel Factors,Business Travel FY19 - EMEA,United Airlines,EMEA Operations
AT-FY19-AMER-1178,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",6/28/18,4/15/19,2951.8,Air Travel Factors,Business Travel FY19 - Africa,United Airlines,Product Marketing
AT-FY19-AMER-1179,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",6/29/18,4/15/19,2964,Air Travel Factors,Business Travel FY19 - APAC,Delta Airlines,LATAM Sales
AT-FY19-AMER-1180,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",6/30/18,4/15/19,2976.2,Air Travel Factors,Business Travel FY19 - APAC,Delta Airlines,General COO
AT-FY19-AMER-1181,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/1/18,4/15/19,2988.4,Air Travel Factors,Business Travel FY19 - EMEA,British Airways,General COO
AT-FY19-AMER-1182,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/2/18,4/15/19,3000.6,Air Travel Factors,Business Travel FY19 - Africa,KLM,EMEA Sales
AT-FY19-AMER-1183,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/3/18,4/15/19,3012.8,Air Travel Factors,Business Travel FY19 - APAC,United Airlines,AMER Sales 
AT-FY19-AMER-1184,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/4/18,4/15/19,3025,Air Travel Factors,Business Travel FY19 - APAC,United Airlines,EMEA Operations
AT-FY19-AMER-1185,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/5/18,4/15/19,3037.2,Air Travel Factors,Business Travel FY19 - EMEA,United Airlines,Product Marketing
AT-FY19-AMER-1186,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/6/18,4/15/19,3049.4,Air Travel Factors,Business Travel FY19 - Africa,Delta Airlines,LATAM Sales
AT-FY19-AMER-1187,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/7/18,4/15/19,3061.6,Air Travel Factors,Business Travel FY19 - APAC,Delta Airlines,General COO
AT-FY19-AMER-1188,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/8/18,4/15/19,3073.8,Air Travel Factors,Business Travel FY19 - APAC,British Airways,General COO
AT-FY19-AMER-1189,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/9/18,4/15/19,3086,Air Travel Factors,Business Travel FY19 - EMEA,KLM,EMEA Sales
AT-FY19-AMER-1190,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/10/18,4/15/19,3098.2,Air Travel Factors,Business Travel FY19 - Africa,United Airlines,AMER Sales 
AT-FY19-AMER-1191,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/11/18,4/15/19,3110.4,Air Travel Factors,Business Travel FY19 - APAC,United Airlines,EMEA Operations
AT-FY19-AMER-1192,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/12/18,4/15/19,3122.6,Air Travel Factors,Business Travel FY19 - APAC,United Airlines,Product Marketing
AT-FY19-AMER-1193,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/13/18,4/15/19,3134.8,Air Travel Factors,Business Travel FY19 - EMEA,Delta Airlines,LATAM Sales
AT-FY19-AMER-1194,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/14/18,4/15/19,3147,Air Travel Factors,Business Travel FY19 - Africa,Delta Airlines,General COO
AT-FY19-AMER-1195,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/15/18,4/15/19,3159.2,Air Travel Factors,Business Travel FY19 - APAC,British Airways,General COO
AT-FY19-AMER-1196,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/16/18,4/15/19,3171.4,Air Travel Factors,Business Travel FY19 - APAC,KLM,EMEA Sales
AT-FY19-AMER-1197,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/18/18,4/15/19,3183.6,Air Travel Factors,Business Travel FY19 - EMEA,United Airlines,AMER Sales 
AT-FY19-AMER-1198,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/19/18,4/15/19,3195.8,Air Travel Factors,Business Travel FY19 - Africa,United Airlines,EMEA Operations
AT-FY19-AMER-1199,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/20/18,4/15/19,8609.4,Air Travel Factors,Business Travel FY19 - APAC,United Airlines,Product Marketing
AT-FY19-AMER-1200,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/20/18,4/15/19,8634.5,Air Travel Factors,Business Travel FY19 - APAC,Delta Airlines,LATAM Sales
AT-FY19-AMER-1201,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/21/18,4/15/19,8659.6,Air Travel Factors,Business Travel FY19 - EMEA,Delta Airlines,General COO
AT-FY19-AMER-1202,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/22/18,4/15/19,8684.7,Air Travel Factors,Business Travel FY19 - Africa,British Airways,General COO
AT-FY19-AMER-1203,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/23/18,4/15/19,8709.8,Air Travel Factors,Business Travel FY19 - APAC,KLM,EMEA Sales
AT-FY19-AMER-1204,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/24/18,4/15/19,8734.9,Air Travel Factors,Business Travel FY19 - APAC,United Airlines,AMER Sales 
AT-FY19-AMER-1205,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/25/18,4/15/19,8760,Air Travel Factors,Business Travel FY19 - EMEA,United Airlines,EMEA Operations
AT-FY19-AMER-1206,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/26/18,4/15/19,8785.1,Air Travel Factors,Business Travel FY19 - Africa,United Airlines,Product Marketing
AT-FY19-AMER-1207,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/27/18,4/15/19,8810.2,Air Travel Factors,Business Travel FY19 - APAC,Delta Airlines,LATAM Sales
AT-FY19-AMER-1208,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/28/18,4/15/19,8835.3,Air Travel Factors,Business Travel FY19 - APAC,Delta Airlines,General COO
AT-FY19-AMER-1209,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/29/18,4/15/19,8860.4,Air Travel Factors,Business Travel FY19 - EMEA,British Airways,General COO
AT-FY19-AMER-1210,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/30/18,4/15/19,8885.5,Air Travel Factors,Business Travel FY19 - Africa,KLM,EMEA Sales
AT-FY19-AMER-1211,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",7/31/18,4/15/19,8910.6,Air Travel Factors,Business Travel FY19 - APAC,United Airlines,AMER Sales 
AT-FY19-AMER-1212,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/1/18,4/15/19,8935.7,Air Travel Factors,Business Travel FY19 - APAC,United Airlines,EMEA Operations
AT-FY19-AMER-1213,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/2/18,4/15/19,8960.8,Air Travel Factors,Business Travel FY19 - EMEA,United Airlines,Product Marketing
AT-FY19-AMER-1214,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/3/18,4/15/19,8985.9,Air Travel Factors,Business Travel FY19 - Africa,Delta Airlines,LATAM Sales
AT-FY19-AMER-1215,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/4/18,4/15/19,9011,Air Travel Factors,Business Travel FY19 - APAC,Delta Airlines,General COO
AT-FY19-AMER-1216,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/5/18,4/15/19,9036.1,Air Travel Factors,Business Travel FY19 - APAC,British Airways,General COO
AT-FY19-AMER-1217,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/6/18,4/15/19,9061.2,Air Travel Factors,Business Travel FY19 - EMEA,KLM,EMEA Sales
AT-FY19-AMER-1218,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/7/18,4/15/19,9086.3,Air Travel Factors,Business Travel FY19 - Africa,United Airlines,AMER Sales 
AT-FY19-AMER-1219,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/8/18,4/15/19,9111.4,Air Travel Factors,Business Travel FY19 - APAC,United Airlines,EMEA Operations
AT-FY19-AMER-1220,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/9/18,4/15/19,9136.5,Air Travel Factors,Business Travel FY19 - APAC,United Airlines,Product Marketing
AT-FY19-AMER-1221,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/10/18,4/15/19,9161.6,Air Travel Factors,Business Travel FY19 - EMEA,Delta Airlines,LATAM Sales
AT-FY19-AMER-1222,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/11/18,4/15/19,9186.7,Air Travel Factors,Business Travel FY19 - Africa,Delta Airlines,General COO
AT-FY19-AMER-1223,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/12/18,4/15/19,9211.8,Air Travel Factors,Business Travel FY19 - APAC,British Airways,General COO
AT-FY19-AMER-1224,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/13/18,4/15/19,9236.9,Air Travel Factors,Business Travel FY19 - APAC,KLM,EMEA Sales
AT-FY19-AMER-1225,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/14/18,4/15/19,9262,Air Travel Factors,Business Travel FY19 - EMEA,United Airlines,AMER Sales 
AT-FY19-AMER-1226,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/15/18,4/15/19,9287.1,Air Travel Factors,Business Travel FY19 - Africa,United Airlines,EMEA Operations
AT-FY19-AMER-1227,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/16/18,4/15/19,9312.2,Air Travel Factors,Business Travel FY19 - APAC,United Airlines,Product Marketing
AT-FY19-AMER-1228,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/18/18,4/15/19,9337.3,Air Travel Factors,Business Travel FY19 - APAC,Delta Airlines,LATAM Sales
AT-FY19-AMER-1229,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/19/18,4/15/19,9362.4,Air Travel Factors,Business Travel FY19 - EMEA,Delta Airlines,General COO
AT-FY19-AMER-1230,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/20/18,4/15/19,3586.2,Air Travel Factors,Business Travel FY19 - Africa,British Airways,General COO
AT-FY19-AMER-1231,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/20/18,4/15/19,3598.4,Air Travel Factors,Business Travel FY19 - APAC,KLM,EMEA Sales
AT-FY19-AMER-1232,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/21/18,4/15/19,3610.6,Air Travel Factors,Business Travel FY19 - APAC,United Airlines,AMER Sales 
AT-FY19-AMER-1233,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/22/18,4/15/19,3622.8,Air Travel Factors,Business Travel FY19 - EMEA,United Airlines,EMEA Operations
AT-FY19-AMER-1234,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/23/18,4/15/19,3635,Air Travel Factors,Business Travel FY19 - Africa,United Airlines,Product Marketing
AT-FY19-AMER-1235,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/24/18,4/15/19,3647.2,Air Travel Factors,Business Travel FY19 - APAC,Delta Airlines,LATAM Sales
AT-FY19-AMER-1236,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/25/18,4/15/19,3659.4,Air Travel Factors,Business Travel FY19 - APAC,Delta Airlines,General COO
AT-FY19-AMER-1237,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/26/18,4/15/19,3671.6,Air Travel Factors,Business Travel FY19 - EMEA,British Airways,General COO
AT-FY19-AMER-1238,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/27/18,4/15/19,3683.8,Air Travel Factors,Business Travel FY19 - Africa,KLM,EMEA Sales
AT-FY19-AMER-1239,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/28/18,4/15/19,3696,Air Travel Factors,Business Travel FY19 - APAC,United Airlines,AMER Sales 
AT-FY19-AMER-1240,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/29/18,4/15/19,3708.2,Air Travel Factors,Business Travel FY19 - APAC,United Airlines,EMEA Operations
AT-FY19-AMER-1241,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/30/18,4/15/19,3720.4,Air Travel Factors,Business Travel FY19 - EMEA,United Airlines,Product Marketing
AT-FY19-AMER-1242,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",8/31/18,4/15/19,3732.6,Air Travel Factors,Business Travel FY19 - Africa,Delta Airlines,LATAM Sales
AT-FY19-AMER-1243,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/1/18,4/15/19,3744.8,Air Travel Factors,Business Travel FY19 - APAC,Delta Airlines,General COO
AT-FY19-AMER-1244,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/2/18,4/15/19,3757,Air Travel Factors,Business Travel FY19 - APAC,British Airways,General COO
AT-FY19-AMER-1245,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/3/18,4/15/19,3769.2,Air Travel Factors,Business Travel FY19 - EMEA,KLM,EMEA Sales
AT-FY19-AMER-1246,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/4/18,4/15/19,3781.4,Air Travel Factors,Business Travel FY19 - Africa,United Airlines,AMER Sales 
AT-FY19-AMER-1247,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/5/18,4/15/19,3793.6,Air Travel Factors,Business Travel FY19 - APAC,United Airlines,EMEA Operations
AT-FY19-AMER-1248,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/6/18,4/15/19,3805.8,Air Travel Factors,Business Travel FY19 - APAC,United Airlines,Product Marketing
AT-FY19-AMER-1249,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/7/18,4/15/19,3818,Air Travel Factors,Business Travel FY19 - EMEA,Delta Airlines,LATAM Sales
AT-FY19-AMER-1250,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/8/18,4/15/19,3830.2,Air Travel Factors,Business Travel FY19 - Africa,Delta Airlines,General COO
AT-FY19-AMER-1251,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/9/18,4/15/19,3842.4,Air Travel Factors,Business Travel FY19 - APAC,British Airways,General COO
AT-FY19-AMER-1252,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/10/18,4/15/19,3854.6,Air Travel Factors,Business Travel FY19 - APAC,KLM,EMEA Sales
AT-FY19-AMER-1253,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/11/18,4/15/19,3866.8,Air Travel Factors,Business Travel FY19 - EMEA,United Airlines,AMER Sales 
AT-FY19-AMER-1254,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/12/18,4/15/19,3879,Air Travel Factors,Business Travel FY19 - Africa,United Airlines,EMEA Operations
AT-FY19-AMER-1255,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/13/18,4/15/19,3891.2,Air Travel Factors,Business Travel FY19 - APAC,United Airlines,Product Marketing
AT-FY19-AMER-1256,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/14/18,4/15/19,3903.4,Air Travel Factors,Business Travel FY19 - APAC,Delta Airlines,LATAM Sales
AT-FY19-AMER-1257,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/15/18,4/15/19,3915.6,Air Travel Factors,Business Travel FY19 - EMEA,Delta Airlines,General COO
AT-FY19-AMER-1258,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/16/18,4/15/19,3927.8,Air Travel Factors,Business Travel FY19 - Africa,British Airways,General COO
AT-FY19-AMER-1259,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/18/18,4/15/19,3940,Air Travel Factors,Business Travel FY19 - APAC,KLM,EMEA Sales
AT-FY19-AMER-1260,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/19/18,4/15/19,3952.2,Air Travel Factors,Business Travel FY19 - APAC,United Airlines,AMER Sales 
AT-FY19-AMER-1261,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/20/18,4/15/19,3964.4,Air Travel Factors,Business Travel FY19 - EMEA,United Airlines,EMEA Operations
AT-FY19-AMER-1262,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/20/18,4/15/19,3976.6,Air Travel Factors,Business Travel FY19 - Africa,United Airlines,Product Marketing
AT-FY19-AMER-1263,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/21/18,4/15/19,3988.8,Air Travel Factors,Business Travel FY19 - APAC,Delta Airlines,LATAM Sales
AT-FY19-AMER-1264,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/22/18,4/15/19,4001,Air Travel Factors,Business Travel FY19 - APAC,Delta Airlines,General COO
AT-FY19-AMER-1265,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/23/18,4/15/19,4013.2,Air Travel Factors,Business Travel FY19 - EMEA,British Airways,General COO
AT-FY19-AMER-1266,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/24/18,4/15/19,4025.4,Air Travel Factors,Business Travel FY19 - Africa,KLM,EMEA Sales
AT-FY19-AMER-1267,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/25/18,4/15/19,4037.6,Air Travel Factors,Business Travel FY19 - APAC,United Airlines,AMER Sales 
AT-FY19-AMER-1268,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/26/18,4/15/19,4049.8,Air Travel Factors,Business Travel FY19 - APAC,United Airlines,EMEA Operations
AT-FY19-AMER-1269,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/27/18,4/15/19,4062,Air Travel Factors,Business Travel FY19 - EMEA,United Airlines,Product Marketing
AT-FY19-AMER-1270,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/28/18,4/15/19,4074.2,Air Travel Factors,Business Travel FY19 - Africa,Delta Airlines,LATAM Sales
AT-FY19-AMER-1271,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/29/18,4/15/19,4086.4,Air Travel Factors,Business Travel FY19 - APAC,Delta Airlines,General COO
AT-FY19-AMER-1272,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",9/30/18,4/15/19,4098.6,Air Travel Factors,Business Travel FY19 - APAC,British Airways,General COO
AT-FY19-AMER-1273,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",10/1/18,4/15/19,4110.8,Air Travel Factors,Business Travel FY19 - EMEA,KLM,EMEA Sales
AT-FY19-AMER-1274,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",10/2/18,4/15/19,4123,Air Travel Factors,Business Travel FY19 - Africa,United Airlines,AMER Sales 
AT-FY19-AMER-1275,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",10/3/18,4/15/19,4135.2,Air Travel Factors,Business Travel FY19 - APAC,United Airlines,EMEA Operations
AT-FY19-AMER-1276,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",10/4/18,4/15/19,4147.4,Air Travel Factors,Business Travel FY19 - APAC,United Airlines,Product Marketing
AT-FY19-AMER-1277,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",10/5/18,4/15/19,4159.6,Air Travel Factors,Business Travel FY19 - EMEA,Delta Airlines,LATAM Sales
AT-FY19-AMER-1278,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",10/6/18,4/15/19,4171.8,Air Travel Factors,Business Travel FY19 - Africa,Delta Airlines,General COO
AT-FY19-AMER-1279,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",10/7/18,4/15/19,4184,Air Travel Factors,Business Travel FY19 - APAC,British Airways,General COO
AT-FY19-AMER-1280,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",10/8/18,4/15/19,4196.2,Air Travel Factors,Business Travel FY19 - APAC,KLM,EMEA Sales
AT-FY19-AMER-1281,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",10/9/18,4/15/19,4208.4,Air Travel Factors,Business Travel FY19 - EMEA,United Airlines,AMER Sales 
AT-FY19-AMER-1282,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",10/10/18,4/15/19,4220.6,Air Travel Factors,Business Travel FY19 - Africa,United Airlines,EMEA Operations
AT-FY19-AMER-1283,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",10/11/18,4/15/19,4232.8,Air Travel Factors,Business Travel FY19 - APAC,United Airlines,Product Marketing
AT-FY19-AMER-1284,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",10/12/18,4/15/19,4245,Air Travel Factors,Business Travel FY19 - APAC,Delta Airlines,LATAM Sales
AT-FY19-AMER-1285,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",10/13/18,4/15/19,4257.2,Air Travel Factors,Business Travel FY19 - EMEA,Delta Airlines,General COO
AT-FY19-AMER-1286,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",10/14/18,4/15/19,4269.4,Air Travel Factors,Business Travel FY19 - Africa,British Airways,General COO
AT-FY19-AMER-1287,Air Travel - All Org - FY19,Air Travel,"SMITH, JANE",10/15/18,4/15/19,4281.6,Air Travel Factors,Business Travel FY19 - APAC,KLM,EMEA Sales
