Energy Use Record Name,Carbon Footprint Name,Record Type,Traveler Full Name,Report Start Date,Carbon Inventory Date,Segment Distance (Miles),Emission Factors - Scope 3,Organization Asset,Vendor Name,Cost Center
AT-FY18-AMER-1177,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",6/27/17,4/15/18,2939.6,Scope 3 Travel Factors,Business Travel FY18 - EMEA,United Airlines,EMEA Operations
AT-FY18-AMER-1178,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",6/28/17,4/15/18,2951.8,Scope 3 Travel Factors,Business Travel FY18 - Africa,United Airlines,Product Marketing
AT-FY18-AMER-1179,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",6/29/17,4/15/18,2964,Scope 3 Travel Factors,Business Travel FY18 - APAC,Delta Airlines,LATAM Sales
AT-FY18-AMER-1180,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",6/30/17,4/15/18,2976.2,Scope 3 Travel Factors,Business Travel FY18 - APAC,Delta Airlines,General COO
AT-FY18-AMER-1181,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/1/17,4/15/18,2988.4,Scope 3 Travel Factors,Business Travel FY18 - EMEA,British Airways,General COO
AT-FY18-AMER-1182,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/2/17,4/15/18,3000.6,Scope 3 Travel Factors,Business Travel FY18 - Africa,KLM,EMEA Sales
AT-FY18-AMER-1183,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/3/17,4/15/18,3012.8,Scope 3 Travel Factors,Business Travel FY18 - APAC,United Airlines,AMER Sales 
AT-FY18-AMER-1184,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/4/17,4/15/18,3025,Scope 3 Travel Factors,Business Travel FY18 - APAC,United Airlines,EMEA Operations
AT-FY18-AMER-1185,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/5/17,4/15/18,3037.2,Scope 3 Travel Factors,Business Travel FY18 - EMEA,United Airlines,Product Marketing
AT-FY18-AMER-1186,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/6/17,4/15/18,3049.4,Scope 3 Travel Factors,Business Travel FY18 - Africa,Delta Airlines,LATAM Sales
AT-FY18-AMER-1187,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/7/17,4/15/18,3061.6,Scope 3 Travel Factors,Business Travel FY18 - APAC,Delta Airlines,General COO
AT-FY18-AMER-1188,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/8/17,4/15/18,3073.8,Scope 3 Travel Factors,Business Travel FY18 - APAC,British Airways,General COO
AT-FY18-AMER-1189,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/9/17,4/15/18,3086,Scope 3 Travel Factors,Business Travel FY18 - EMEA,KLM,EMEA Sales
AT-FY18-AMER-1190,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/10/17,4/15/18,3098.2,Scope 3 Travel Factors,Business Travel FY18 - Africa,United Airlines,AMER Sales 
AT-FY18-AMER-1191,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/11/17,4/15/18,3110.4,Scope 3 Travel Factors,Business Travel FY18 - APAC,United Airlines,EMEA Operations
AT-FY18-AMER-1192,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/12/17,4/15/18,3122.6,Scope 3 Travel Factors,Business Travel FY18 - APAC,United Airlines,Product Marketing
AT-FY18-AMER-1193,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/13/17,4/15/18,3134.8,Scope 3 Travel Factors,Business Travel FY18 - EMEA,Delta Airlines,LATAM Sales
AT-FY18-AMER-1194,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/14/17,4/15/18,3147,Scope 3 Travel Factors,Business Travel FY18 - Africa,Delta Airlines,General COO
AT-FY18-AMER-1195,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/15/17,4/15/18,3159.2,Scope 3 Travel Factors,Business Travel FY18 - APAC,British Airways,General COO
AT-FY18-AMER-1196,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/16/17,4/15/18,3171.4,Scope 3 Travel Factors,Business Travel FY18 - APAC,KLM,EMEA Sales
AT-FY18-AMER-1197,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/17/17,4/15/18,3183.6,Scope 3 Travel Factors,Business Travel FY18 - EMEA,United Airlines,AMER Sales 
AT-FY18-AMER-1198,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/18/17,4/15/18,3195.8,Scope 3 Travel Factors,Business Travel FY18 - Africa,United Airlines,EMEA Operations
AT-FY18-AMER-1199,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/19/17,4/15/18,8609.4,Scope 3 Travel Factors,Business Travel FY18 - APAC,United Airlines,Product Marketing
AT-FY18-AMER-1200,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/20/17,4/15/18,8634.5,Scope 3 Travel Factors,Business Travel FY18 - APAC,Delta Airlines,LATAM Sales
AT-FY18-AMER-1201,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/21/17,4/15/18,8659.6,Scope 3 Travel Factors,Business Travel FY18 - EMEA,Delta Airlines,General COO
AT-FY18-AMER-1202,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/22/17,4/15/18,8684.7,Scope 3 Travel Factors,Business Travel FY18 - Africa,British Airways,General COO
AT-FY18-AMER-1203,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/23/17,4/15/18,8709.8,Scope 3 Travel Factors,Business Travel FY18 - APAC,KLM,EMEA Sales
AT-FY18-AMER-1204,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/24/17,4/15/18,8734.9,Scope 3 Travel Factors,Business Travel FY18 - APAC,United Airlines,AMER Sales 
AT-FY18-AMER-1205,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/25/17,4/15/18,8760,Scope 3 Travel Factors,Business Travel FY18 - EMEA,United Airlines,EMEA Operations
AT-FY18-AMER-1206,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/26/17,4/15/18,8785.1,Scope 3 Travel Factors,Business Travel FY18 - Africa,United Airlines,Product Marketing
AT-FY18-AMER-1207,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/27/17,4/15/18,8810.2,Scope 3 Travel Factors,Business Travel FY18 - APAC,Delta Airlines,LATAM Sales
AT-FY18-AMER-1208,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/28/17,4/15/18,8835.3,Scope 3 Travel Factors,Business Travel FY18 - APAC,Delta Airlines,General COO
AT-FY18-AMER-1209,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/29/17,4/15/18,8860.4,Scope 3 Travel Factors,Business Travel FY18 - EMEA,British Airways,General COO
AT-FY18-AMER-1210,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/30/17,4/15/18,8885.5,Scope 3 Travel Factors,Business Travel FY18 - Africa,KLM,EMEA Sales
AT-FY18-AMER-1211,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",7/31/17,4/15/18,8910.6,Scope 3 Travel Factors,Business Travel FY18 - APAC,United Airlines,AMER Sales 
AT-FY18-AMER-1212,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/1/17,4/15/18,8935.7,Scope 3 Travel Factors,Business Travel FY18 - APAC,United Airlines,EMEA Operations
AT-FY18-AMER-1213,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/2/17,4/15/18,8960.8,Scope 3 Travel Factors,Business Travel FY18 - EMEA,United Airlines,Product Marketing
AT-FY18-AMER-1214,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/3/17,4/15/18,8985.9,Scope 3 Travel Factors,Business Travel FY18 - Africa,Delta Airlines,LATAM Sales
AT-FY18-AMER-1215,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/4/17,4/15/18,9011,Scope 3 Travel Factors,Business Travel FY18 - APAC,Delta Airlines,General COO
AT-FY18-AMER-1216,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/5/17,4/15/18,9036.1,Scope 3 Travel Factors,Business Travel FY18 - APAC,British Airways,General COO
AT-FY18-AMER-1217,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/6/17,4/15/18,9061.2,Scope 3 Travel Factors,Business Travel FY18 - EMEA,KLM,EMEA Sales
AT-FY18-AMER-1218,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/7/17,4/15/18,9086.3,Scope 3 Travel Factors,Business Travel FY18 - Africa,United Airlines,AMER Sales 
AT-FY18-AMER-1219,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/8/17,4/15/18,9111.4,Scope 3 Travel Factors,Business Travel FY18 - APAC,United Airlines,EMEA Operations
AT-FY18-AMER-1220,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/9/17,4/15/18,9136.5,Scope 3 Travel Factors,Business Travel FY18 - APAC,United Airlines,Product Marketing
AT-FY18-AMER-1221,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/10/17,4/15/18,9161.6,Scope 3 Travel Factors,Business Travel FY18 - EMEA,Delta Airlines,LATAM Sales
AT-FY18-AMER-1222,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/11/17,4/15/18,9186.7,Scope 3 Travel Factors,Business Travel FY18 - Africa,Delta Airlines,General COO
AT-FY18-AMER-1223,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/12/17,4/15/18,9211.8,Scope 3 Travel Factors,Business Travel FY18 - APAC,British Airways,General COO
AT-FY18-AMER-1224,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/13/17,4/15/18,9236.9,Scope 3 Travel Factors,Business Travel FY18 - APAC,KLM,EMEA Sales
AT-FY18-AMER-1225,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/14/17,4/15/18,9262,Scope 3 Travel Factors,Business Travel FY18 - EMEA,United Airlines,AMER Sales 
AT-FY18-AMER-1226,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/15/17,4/15/18,9287.1,Scope 3 Travel Factors,Business Travel FY18 - Africa,United Airlines,EMEA Operations
AT-FY18-AMER-1227,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/16/17,4/15/18,9312.2,Scope 3 Travel Factors,Business Travel FY18 - APAC,United Airlines,Product Marketing
AT-FY18-AMER-1228,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/17/17,4/15/18,9337.3,Scope 3 Travel Factors,Business Travel FY18 - APAC,Delta Airlines,LATAM Sales
AT-FY18-AMER-1229,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/18/17,4/15/18,9362.4,Scope 3 Travel Factors,Business Travel FY18 - EMEA,Delta Airlines,General COO
AT-FY18-AMER-1230,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/19/17,4/15/18,3586.2,Scope 3 Travel Factors,Business Travel FY18 - Africa,British Airways,General COO
AT-FY18-AMER-1231,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/20/17,4/15/18,3598.4,Scope 3 Travel Factors,Business Travel FY18 - APAC,KLM,EMEA Sales
AT-FY18-AMER-1232,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/21/17,4/15/18,3610.6,Scope 3 Travel Factors,Business Travel FY18 - APAC,United Airlines,AMER Sales 
AT-FY18-AMER-1233,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/22/17,4/15/18,3622.8,Scope 3 Travel Factors,Business Travel FY18 - EMEA,United Airlines,EMEA Operations
AT-FY18-AMER-1234,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/23/17,4/15/18,3635,Scope 3 Travel Factors,Business Travel FY18 - Africa,United Airlines,Product Marketing
AT-FY18-AMER-1235,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/24/17,4/15/18,3647.2,Scope 3 Travel Factors,Business Travel FY18 - APAC,Delta Airlines,LATAM Sales
AT-FY18-AMER-1236,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/25/17,4/15/18,3659.4,Scope 3 Travel Factors,Business Travel FY18 - APAC,Delta Airlines,General COO
AT-FY18-AMER-1237,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/26/17,4/15/18,3671.6,Scope 3 Travel Factors,Business Travel FY18 - EMEA,British Airways,General COO
AT-FY18-AMER-1238,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/27/17,4/15/18,3683.8,Scope 3 Travel Factors,Business Travel FY18 - Africa,KLM,EMEA Sales
AT-FY18-AMER-1239,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/28/17,4/15/18,3696,Scope 3 Travel Factors,Business Travel FY18 - APAC,United Airlines,AMER Sales 
AT-FY18-AMER-1240,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/29/17,4/15/18,3708.2,Scope 3 Travel Factors,Business Travel FY18 - APAC,United Airlines,EMEA Operations
AT-FY18-AMER-1241,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/30/17,4/15/18,3720.4,Scope 3 Travel Factors,Business Travel FY18 - EMEA,United Airlines,Product Marketing
AT-FY18-AMER-1242,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",8/31/17,4/15/18,3732.6,Scope 3 Travel Factors,Business Travel FY18 - Africa,Delta Airlines,LATAM Sales
AT-FY18-AMER-1243,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/1/17,4/15/18,3744.8,Scope 3 Travel Factors,Business Travel FY18 - APAC,Delta Airlines,General COO
AT-FY18-AMER-1244,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/2/17,4/15/18,3757,Scope 3 Travel Factors,Business Travel FY18 - APAC,British Airways,General COO
AT-FY18-AMER-1245,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/3/17,4/15/18,3769.2,Scope 3 Travel Factors,Business Travel FY18 - EMEA,KLM,EMEA Sales
AT-FY18-AMER-1246,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/4/17,4/15/18,3781.4,Scope 3 Travel Factors,Business Travel FY18 - Africa,United Airlines,AMER Sales 
AT-FY18-AMER-1247,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/5/17,4/15/18,3793.6,Scope 3 Travel Factors,Business Travel FY18 - APAC,United Airlines,EMEA Operations
AT-FY18-AMER-1248,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/6/17,4/15/18,3805.8,Scope 3 Travel Factors,Business Travel FY18 - APAC,United Airlines,Product Marketing
AT-FY18-AMER-1249,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/7/17,4/15/18,3818,Scope 3 Travel Factors,Business Travel FY18 - EMEA,Delta Airlines,LATAM Sales
AT-FY18-AMER-1250,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/8/17,4/15/18,3830.2,Scope 3 Travel Factors,Business Travel FY18 - Africa,Delta Airlines,General COO
AT-FY18-AMER-1251,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/9/17,4/15/18,3842.4,Scope 3 Travel Factors,Business Travel FY18 - APAC,British Airways,General COO
AT-FY18-AMER-1252,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/10/17,4/15/18,3854.6,Scope 3 Travel Factors,Business Travel FY18 - APAC,KLM,EMEA Sales
AT-FY18-AMER-1253,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/11/17,4/15/18,3866.8,Scope 3 Travel Factors,Business Travel FY18 - EMEA,United Airlines,AMER Sales 
AT-FY18-AMER-1254,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/12/17,4/15/18,3879,Scope 3 Travel Factors,Business Travel FY18 - Africa,United Airlines,EMEA Operations
AT-FY18-AMER-1255,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/13/17,4/15/18,3891.2,Scope 3 Travel Factors,Business Travel FY18 - APAC,United Airlines,Product Marketing
AT-FY18-AMER-1256,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/14/17,4/15/18,3903.4,Scope 3 Travel Factors,Business Travel FY18 - APAC,Delta Airlines,LATAM Sales
AT-FY18-AMER-1257,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/15/17,4/15/18,3915.6,Scope 3 Travel Factors,Business Travel FY18 - EMEA,Delta Airlines,General COO
AT-FY18-AMER-1258,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/16/17,4/15/18,3927.8,Scope 3 Travel Factors,Business Travel FY18 - Africa,British Airways,General COO
AT-FY18-AMER-1259,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/17/17,4/15/18,3940,Scope 3 Travel Factors,Business Travel FY18 - APAC,KLM,EMEA Sales
AT-FY18-AMER-1260,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/18/17,4/15/18,3952.2,Scope 3 Travel Factors,Business Travel FY18 - APAC,United Airlines,AMER Sales 
AT-FY18-AMER-1261,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/19/17,4/15/18,3964.4,Scope 3 Travel Factors,Business Travel FY18 - EMEA,United Airlines,EMEA Operations
AT-FY18-AMER-1262,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/20/17,4/15/18,3976.6,Scope 3 Travel Factors,Business Travel FY18 - Africa,United Airlines,Product Marketing
AT-FY18-AMER-1263,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/21/17,4/15/18,3988.8,Scope 3 Travel Factors,Business Travel FY18 - APAC,Delta Airlines,LATAM Sales
AT-FY18-AMER-1264,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/22/17,4/15/18,4001,Scope 3 Travel Factors,Business Travel FY18 - APAC,Delta Airlines,General COO
AT-FY18-AMER-1265,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/23/17,4/15/18,4013.2,Scope 3 Travel Factors,Business Travel FY18 - EMEA,British Airways,General COO
AT-FY18-AMER-1266,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/24/17,4/15/18,4025.4,Scope 3 Travel Factors,Business Travel FY18 - Africa,KLM,EMEA Sales
AT-FY18-AMER-1267,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/25/17,4/15/18,4037.6,Scope 3 Travel Factors,Business Travel FY18 - APAC,United Airlines,AMER Sales 
AT-FY18-AMER-1268,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/26/17,4/15/18,4049.8,Scope 3 Travel Factors,Business Travel FY18 - APAC,United Airlines,EMEA Operations
AT-FY18-AMER-1269,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/27/17,4/15/18,4062,Scope 3 Travel Factors,Business Travel FY18 - EMEA,United Airlines,Product Marketing
AT-FY18-AMER-1270,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/28/17,4/15/18,4074.2,Scope 3 Travel Factors,Business Travel FY18 - Africa,Delta Airlines,LATAM Sales
AT-FY18-AMER-1271,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/29/17,4/15/18,4086.4,Scope 3 Travel Factors,Business Travel FY18 - APAC,Delta Airlines,General COO
AT-FY18-AMER-1272,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",9/30/17,4/15/18,4098.6,Scope 3 Travel Factors,Business Travel FY18 - APAC,British Airways,General COO
AT-FY18-AMER-1273,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",10/1/17,4/15/18,4110.8,Scope 3 Travel Factors,Business Travel FY18 - EMEA,KLM,EMEA Sales
AT-FY18-AMER-1274,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",10/2/17,4/15/18,4123,Scope 3 Travel Factors,Business Travel FY18 - Africa,United Airlines,AMER Sales 
AT-FY18-AMER-1275,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",10/3/17,4/15/18,4135.2,Scope 3 Travel Factors,Business Travel FY18 - APAC,United Airlines,EMEA Operations
AT-FY18-AMER-1276,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",10/4/17,4/15/18,4147.4,Scope 3 Travel Factors,Business Travel FY18 - APAC,United Airlines,Product Marketing
AT-FY18-AMER-1277,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",10/5/17,4/15/18,4159.6,Scope 3 Travel Factors,Business Travel FY18 - EMEA,Delta Airlines,LATAM Sales
AT-FY18-AMER-1278,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",10/6/17,4/15/18,4171.8,Scope 3 Travel Factors,Business Travel FY18 - Africa,Delta Airlines,General COO
AT-FY18-AMER-1279,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",10/7/17,4/15/18,4184,Scope 3 Travel Factors,Business Travel FY18 - APAC,British Airways,General COO
AT-FY18-AMER-1280,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",10/8/17,4/15/18,4196.2,Scope 3 Travel Factors,Business Travel FY18 - APAC,KLM,EMEA Sales
AT-FY18-AMER-1281,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",10/9/17,4/15/18,4208.4,Scope 3 Travel Factors,Business Travel FY18 - EMEA,United Airlines,AMER Sales 
AT-FY18-AMER-1282,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",10/10/17,4/15/18,4220.6,Scope 3 Travel Factors,Business Travel FY18 - Africa,United Airlines,EMEA Operations
AT-FY18-AMER-1283,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",10/11/17,4/15/18,4232.8,Scope 3 Travel Factors,Business Travel FY18 - APAC,United Airlines,Product Marketing
AT-FY18-AMER-1284,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",10/12/17,4/15/18,4245,Scope 3 Travel Factors,Business Travel FY18 - APAC,Delta Airlines,LATAM Sales
AT-FY18-AMER-1285,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",10/13/17,4/15/18,4257.2,Scope 3 Travel Factors,Business Travel FY18 - EMEA,Delta Airlines,General COO
AT-FY18-AMER-1286,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",10/14/17,4/15/18,4269.4,Scope 3 Travel Factors,Business Travel FY18 - Africa,British Airways,General COO
AT-FY18-AMER-1287,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",10/15/17,4/15/18,4281.6,Scope 3 Travel Factors,Business Travel FY18 - APAC,KLM,EMEA Sales
AT-FY18-AMER-1288,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",10/16/17,4/15/18,4293.8,Scope 3 Travel Factors,Business Travel FY18 - APAC,United Airlines,AMER Sales 
AT-FY18-AMER-1289,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",10/17/17,4/15/18,4306,Scope 3 Travel Factors,Business Travel FY18 - EMEA,United Airlines,EMEA Operations
AT-FY18-AMER-1290,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",10/18/17,4/15/18,4318.2,Scope 3 Travel Factors,Business Travel FY18 - Africa,United Airlines,Product Marketing
AT-FY18-AMER-1291,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",10/19/17,4/15/18,4330.4,Scope 3 Travel Factors,Business Travel FY18 - APAC,Delta Airlines,LATAM Sales
AT-FY18-AMER-1292,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",10/20/17,4/15/18,4342.6,Scope 3 Travel Factors,Business Travel FY18 - APAC,Delta Airlines,General COO
AT-FY18-AMER-1293,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",10/21/17,4/15/18,4354.8,Scope 3 Travel Factors,Business Travel FY18 - EMEA,British Airways,General COO
AT-FY18-AMER-1294,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",10/22/17,4/15/18,4367,Scope 3 Travel Factors,Business Travel FY18 - Africa,KLM,EMEA Sales
AT-FY18-AMER-1295,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",10/23/17,4/15/18,4379.2,Scope 3 Travel Factors,Business Travel FY18 - APAC,United Airlines,AMER Sales 
AT-FY18-AMER-1296,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",10/24/17,4/15/18,4391.4,Scope 3 Travel Factors,Business Travel FY18 - APAC,United Airlines,EMEA Operations
AT-FY18-AMER-1297,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",10/25/17,4/15/18,4403.6,Scope 3 Travel Factors,Business Travel FY18 - EMEA,United Airlines,Product Marketing
AT-FY18-AMER-1298,Air Travel - All Org - FY18,Air Travel,"SMITH, JANE",10/26/17,4/15/18,4415.8,Scope 3 Travel Factors,Business Travel FY18 - Africa,Delta Airlines,LATAM Sales
